0.516353,0.499769,0.925223,0.999231,0.993692,0.946652,0.908944,0.887818,0.938908,0.923887,0.87418,0.711226,0.882809,0.988029,0.992909,
0.516353,0.500231,0.920695,0.999121,0.993206,0.944727,0.908134,0.886727,0.940062,0.924845,0.874014,0.714521,0.887976,0.988147,0.993182,
0.516353,0.499305,0.926391,0.999121,0.993813,0.948302,0.908539,0.888727,0.937953,0.923089,0.874625,0.706637,0.875998,0.986844,0.992636,
0.516353,0.500695,0.919673,0.999121,0.992964,0.944865,0.907595,0.886364,0.941415,0.926482,0.874736,0.718522,0.892907,0.988147,0.993863,
0.516353,0.498841,0.927413,0.999121,0.994056,0.950364,0.907999,0.889818,0.937396,0.92269,0.875236,0.702165,0.869305,0.985303,0.992636,
0.516353,0.501159,0.921718,0.999121,0.992842,0.946102,0.90746,0.886909,0.942729,0.928398,0.876181,0.723229,0.897722,0.988384,0.994682,
0.516353,0.49838,0.925077,0.999121,0.994056,0.951464,0.906381,0.890364,0.937157,0.922211,0.875181,0.697458,0.862964,0.983288,0.992636,
0.516353,0.50162,0.924931,0.999011,0.992721,0.947752,0.90719,0.887818,0.943843,0.930233,0.877904,0.728407,0.902067,0.988503,0.995363,
0.516353,0.497916,0.922448,0.999121,0.994056,0.952564,0.904492,0.890636,0.937316,0.921692,0.874125,0.694281,0.859089,0.981747,0.992772,
0.516353,0.502084,0.927852,0.999011,0.992721,0.949402,0.90665,0.888818,0.944679,0.93183,0.879682,0.733702,0.905472,0.988622,0.995773,
0.516353,0.497452,0.915583,0.999231,0.994056,0.952289,0.90031,0.889273,0.937396,0.920216,0.871068,0.691339,0.856858,0.979969,0.993318,
0.516353,0.502548,0.929166,0.998901,0.9926,0.950364,0.905976,0.889455,0.945316,0.932987,0.881294,0.738644,0.907586,0.988622,0.996045,
0.516353,0.49699,0.897473,0.999231,0.993449,0.948439,0.890867,0.884636,0.936202,0.915865,0.864066,0.687456,0.855683,0.977125,0.993591,
0.516353,0.50301,0.92756,0.998791,0.992478,0.950502,0.904762,0.889636,0.945793,0.933666,0.882794,0.742763,0.908173,0.988384,0.995909,
0.516353,0.496526,0.888418,0.999451,0.994177,0.950227,0.893835,0.888182,0.938709,0.911594,0.858897,0.701577,0.873532,0.981866,0.994545,
0.516353,0.503474,0.92201,0.998572,0.992115,0.949677,0.902738,0.889273,0.946112,0.933945,0.884184,0.74594,0.907233,0.987673,0.9955,
0.516353,0.496062,0.886374,0.99978,0.995754,0.954627,0.901389,0.894091,0.942092,0.907883,0.85523,0.721464,0.897722,0.98874,0.995636,
0.516353,0.503938,0.912078,0.998352,0.991508,0.947752,0.90004,0.888273,0.94635,0.933905,0.885517,0.748176,0.904885,0.986488,0.994682,
0.516353,0.495601,0.882138,0.99978,0.995997,0.957927,0.902334,0.894909,0.942331,0.90473,0.853507,0.73229,0.911696,0.99277,0.996727,
0.516353,0.504399,0.898788,0.997802,0.990416,0.944865,0.896668,0.886818,0.94651,0.933706,0.886851,0.749588,0.901714,0.984592,0.993591,
0.516353,0.495137,0.891047,0.99967,0.996118,0.963014,0.903548,0.893909,0.941176,0.905608,0.856397,0.73888,0.918154,0.995496,0.997954,
0.516353,0.504863,0.91573,0.998132,0.991751,0.950089,0.899231,0.888364,0.946748,0.935023,0.889574,0.755707,0.90512,0.986962,0.994136,
0.516353,0.494673,0.896159,0.99956,0.996118,0.965076,0.90665,0.893818,0.940858,0.908521,0.860398,0.746058,0.922147,0.9968,0.998364,
0.516353,0.505327,0.913977,0.998022,0.991629,0.950364,0.897747,0.887727,0.946828,0.935422,0.891408,0.758061,0.904298,0.986725,0.993591,
0.516353,0.471979,0.85877,1,0.998423,0.990788,0.945906,0.908,0.942052,0.902574,0.850895,0.792304,0.946923,0.999289,0.999864,
0.516353,0.528021,0.881262,0.996814,0.989567,0.956689,0.882504,0.851636,0.910213,0.89535,0.815494,0.615557,0.767262,0.940619,0.991409,
0.516353,0.471515,0.867387,1,0.998787,0.99175,0.947929,0.910727,0.943166,0.905089,0.853173,0.795128,0.947393,0.99917,0.999864,
0.516353,0.528485,0.878049,0.996704,0.989324,0.957377,0.883718,0.850636,0.910053,0.896188,0.816995,0.619205,0.76139,0.938722,0.991136,
0.516353,0.471051,0.884475,1,0.999272,0.993538,0.951572,0.914,0.944599,0.908761,0.856674,0.799247,0.94845,0.999289,1,
0.516353,0.528949,0.880824,0.996814,0.989446,0.958889,0.886416,0.850364,0.909417,0.895909,0.817495,0.621793,0.756341,0.936233,0.991409,
0.516353,0.470589,0.901417,1,0.999515,0.994913,0.954809,0.916909,0.945873,0.912313,0.860231,0.803012,0.949389,0.999289,1,
0.516353,0.529411,0.879947,0.996704,0.989324,0.959852,0.888439,0.849909,0.9087,0.895031,0.817328,0.623441,0.752231,0.9341,0.991545,
0.516353,0.470125,0.896889,1,0.999636,0.994638,0.952921,0.917273,0.946191,0.913031,0.860898,0.802424,0.949272,0.99917,1,
0.516353,0.529875,0.881262,0.996704,0.989324,0.960676,0.889788,0.849182,0.907387,0.893514,0.81605,0.621793,0.74589,0.931848,0.991818,
0.516353,0.469661,0.875274,1,0.999515,0.992575,0.94658,0.915455,0.945714,0.911754,0.85962,0.798305,0.948098,0.998815,0.999864,
0.516353,0.530339,0.880824,0.996704,0.989082,0.960951,0.888979,0.847364,0.905596,0.891798,0.813771,0.61591,0.736026,0.929951,0.991954,
0.516353,0.207968,0.94713,0.950885,0.966032,0.919978,0.865102,0.852727,0.923705,0.917062,0.859009,0.71911,0.688821,0.731895,0.818355,
0.516353,0.207504,0.94713,0.950775,0.967124,0.923965,0.870768,0.852909,0.923386,0.917661,0.86351,0.720405,0.689291,0.733673,0.818355,
0.516353,0.20704,0.94713,0.950555,0.967973,0.927953,0.876298,0.852636,0.922511,0.917621,0.8669,0.72064,0.689878,0.735332,0.818628,
0.516353,0.206579,0.94713,0.950335,0.968822,0.93139,0.88129,0.852091,0.921157,0.917102,0.86929,0.720169,0.690348,0.736992,0.818764,
0.516353,0.206114,0.94713,0.950005,0.969429,0.93469,0.886146,0.851364,0.919446,0.916105,0.87079,0.71911,0.690582,0.738533,0.819037,
0.516353,0.20565,0.94713,0.949566,0.969914,0.937852,0.890328,0.850364,0.917456,0.914867,0.871624,0.717581,0.690935,0.740073,0.819446,
0.516353,0.205189,0.94713,0.949017,0.970399,0.940465,0.894375,0.849364,0.915426,0.91347,0.871957,0.715933,0.69117,0.741377,0.819583,
0.516353,0.204725,0.94713,0.948028,0.97052,0.94294,0.897882,0.848364,0.913476,0.912073,0.872013,0.714286,0.691522,0.742325,0.819446,
0.516353,0.204261,0.94713,0.947039,0.97052,0.94514,0.900985,0.847636,0.911805,0.910876,0.872068,0.713109,0.691757,0.742918,0.818764,
0.516353,0.2038,0.94713,0.94561,0.970278,0.946789,0.903818,0.847182,0.91065,0.910118,0.872291,0.712521,0.691874,0.7428,0.817264,
0.516353,0.4692,0.879217,1,0.999636,0.993125,0.946715,0.916636,0.94639,0.91355,0.861509,0.799247,0.948802,0.998815,0.999864,
0.516353,0.5308,0.878341,0.996814,0.989082,0.960951,0.88763,0.845273,0.903765,0.889523,0.810492,0.608614,0.726515,0.928885,0.992363,
0.516353,0.468736,0.882138,1,0.999757,0.993538,0.94658,0.917636,0.947067,0.915227,0.863343,0.800071,0.949624,0.998696,1,
0.516353,0.531264,0.880678,0.996923,0.989688,0.962189,0.887495,0.843727,0.901656,0.886011,0.805324,0.599553,0.716886,0.928055,0.993045,
0.516353,0.468271,0.898058,1,0.999879,0.995188,0.949683,0.920182,0.948301,0.91834,0.866733,0.803365,0.95162,0.998696,1,
0.516353,0.531729,0.883161,0.997033,0.990537,0.963976,0.888035,0.842273,0.899745,0.881501,0.798433,0.589668,0.708549,0.927581,0.993591,
0.516353,0.46781,0.893822,1,0.999879,0.99505,0.948199,0.920273,0.948659,0.919138,0.867734,0.802895,0.952325,0.998459,1,
0.516353,0.53219,0.888856,0.997363,0.991629,0.966451,0.890463,0.841545,0.897915,0.875434,0.788596,0.579195,0.701503,0.926159,0.993863,
0.516353,0.467346,0.889441,1,0.999879,0.994913,0.94658,0.920364,0.949017,0.919896,0.868734,0.802542,0.95303,0.998341,1,
0.516353,0.532654,0.892654,0.997583,0.992721,0.969064,0.89397,0.841,0.896721,0.86825,0.776092,0.569546,0.697158,0.92367,0.993591,
0.516353,0.466882,0.909741,1,1,0.9967,0.951167,0.923364,0.950529,0.923289,0.872513,0.806896,0.955613,0.998459,1,
0.516353,0.533118,0.90536,0.997802,0.994056,0.973189,0.90112,0.841909,0.89489,0.858112,0.758975,0.558014,0.692814,0.919521,0.993182,
0.516353,0.170451,0.918797,0.97297,0.985321,0.967689,0.951706,0.872455,0.921237,0.917182,0.887018,0.744057,0.75047,0.760104,0.841538,
0.516353,0.169987,0.926829,0.974948,0.985442,0.968376,0.951572,0.870909,0.919884,0.916823,0.887796,0.741704,0.748121,0.761645,0.849311,
0.655377,0.167208,0.924054,0.682782,0.655344,0.599203,0.789559,0.899545,0.985234,0.989982,0.991719,0.940339,0.889267,0.763897,0.600436,
0.655377,0.166744,0.911202,0.68443,0.645881,0.596865,0.786321,0.903091,0.984916,0.989304,0.990997,0.94128,0.88962,0.758208,0.600027,
0.516353,0.466421,0.902877,1,1,0.996563,0.949548,0.923091,0.950768,0.923568,0.873013,0.806307,0.956083,0.998341,1,
0.516353,0.533579,0.919527,0.998132,0.995147,0.977313,0.909618,0.843364,0.892661,0.845939,0.739635,0.545893,0.688821,0.915965,0.9925,
0.516353,0.465957,0.864466,0.99978,0.999393,0.99285,0.940375,0.918636,0.949335,0.919976,0.86929,0.799482,0.952795,0.997392,0.999455,
0.516353,0.534043,0.896597,0.997912,0.995269,0.975526,0.909214,0.839273,0.894412,0.844303,0.734189,0.548482,0.693518,0.919047,0.991545,
0.516353,0.465492,0.865489,0.99978,0.999393,0.9934,0.94105,0.919,0.949853,0.920655,0.869957,0.800306,0.953147,0.997511,0.999455,
0.516353,0.534508,0.932233,0.998572,0.996482,0.982401,0.924052,0.845,0.888761,0.820475,0.702901,0.526124,0.684476,0.915136,0.991272,
0.516353,0.465031,0.877172,0.99989,0.999757,0.995325,0.944557,0.920727,0.950888,0.922251,0.871513,0.803365,0.954204,0.997867,0.999727,
0.516353,0.534969,0.930334,0.998681,0.996967,0.983501,0.929718,0.845273,0.887169,0.808022,0.686451,0.518475,0.683772,0.917151,0.990727,
0.516353,0.464567,0.884183,0.99989,0.999879,0.996425,0.947255,0.921727,0.951644,0.923009,0.872013,0.805484,0.954204,0.998222,0.999864,
0.516353,0.535433,0.919819,0.998572,0.997331,0.983501,0.93336,0.844364,0.886293,0.798404,0.673836,0.514827,0.684711,0.920943,0.989772,
0.516353,0.464103,0.881846,0.99989,0.999879,0.996425,0.947794,0.921636,0.951883,0.92253,0.871235,0.806425,0.953147,0.998341,0.999727,
0.516353,0.535897,0.879509,0.997912,0.996603,0.978551,0.929448,0.838,0.889557,0.807264,0.681172,0.529419,0.692461,0.927462,0.987181,
0.655377,0.166282,0.898934,0.685199,0.640665,0.598103,0.786591,0.907182,0.984876,0.988944,0.990108,0.943045,0.889502,0.761408,0.6063,
0.655377,0.165818,0.878195,0.665312,0.619071,0.576791,0.772562,0.903364,0.983802,0.987787,0.987774,0.937279,0.875881,0.744103,0.586527,
0.655377,0.165354,0.870454,0.661246,0.616159,0.577066,0.77526,0.905727,0.98404,0.987907,0.987162,0.938691,0.874589,0.750504,0.591027,
0.655377,0.164893,0.916752,0.735194,0.691011,0.677987,0.849319,0.939727,0.989453,0.993175,0.99422,0.97317,0.930132,0.855754,0.704487,
0.655377,0.164429,0.937053,0.753214,0.712241,0.710848,0.875759,0.951091,0.991443,0.99525,0.996554,0.985408,0.947863,0.887993,0.735033,
0.516353,0.159796,0.925953,0.958686,0.979498,0.960676,0.914609,0.819182,0.866473,0.839753,0.780871,0.5992,0.652419,0.78298,0.887904,
0.516353,0.159335,0.914561,0.95484,0.975858,0.958477,0.912991,0.827455,0.873915,0.848014,0.793098,0.616851,0.659817,0.784521,0.885995,
0.516353,0.15887,0.924346,0.947918,0.969914,0.955039,0.912046,0.839727,0.883308,0.859749,0.808881,0.640974,0.672147,0.786535,0.881086,
0.516353,0.158406,0.897327,0.944292,0.966274,0.953802,0.914475,0.850455,0.891865,0.869647,0.825164,0.663568,0.684007,0.78938,0.88054,
0.516353,0.157945,0.870892,0.937589,0.960937,0.951602,0.917577,0.86,0.899148,0.878388,0.840225,0.684396,0.695397,0.788906,0.87604,
0.516353,0.157017,0.910764,0.91902,0.941647,0.941565,0.923513,0.893273,0.921237,0.90892,0.882683,0.749823,0.739432,0.79661,0.867858,
0.516353,0.156556,0.910472,0.907263,0.930972,0.93524,0.925536,0.903182,0.927525,0.917701,0.897132,0.77124,0.754932,0.794121,0.860357,
0.655377,0.156556,0.927413,0.589276,0.598447,0.715661,0.898826,0.961182,0.991722,0.992816,0.997666,0.987997,0.951855,0.840939,0.665212,
0.655377,0.156091,0.891777,0.608505,0.608395,0.712086,0.881964,0.950091,0.989891,0.989304,0.995554,0.984702,0.938704,0.832523,0.661121,
0.516353,0.155627,0.930042,0.86518,0.894699,0.910078,0.922568,0.917545,0.936042,0.928637,0.918528,0.802895,0.778182,0.776935,0.82531,
0.655377,0.155627,0.883453,0.623668,0.61992,0.718273,0.881425,0.945818,0.989374,0.988106,0.995165,0.985055,0.936355,0.835487,0.668076,
0.516353,0.155166,0.921425,0.836721,0.872983,0.894679,0.917847,0.914091,0.932779,0.919258,0.912915,0.79301,0.770667,0.761053,0.799127,
0.655377,0.155166,0.907697,0.629052,0.628897,0.73051,0.895319,0.951182,0.991125,0.990581,0.996999,0.988821,0.947158,0.850065,0.684986,
0.516353,0.154702,0.925515,0.797824,0.842533,0.87103,0.907999,0.909636,0.930112,0.909798,0.907358,0.783714,0.760216,0.738888,0.761353,
0.655377,0.154702,0.866657,0.659927,0.648914,0.73271,0.881425,0.936364,0.987622,0.985831,0.994276,0.985408,0.931893,0.842954,0.684577,
0.516353,0.154238,0.933548,0.776288,0.829916,0.855905,0.898961,0.915,0.934968,0.916823,0.910137,0.790304,0.757868,0.734147,0.743897,
0.655377,0.154238,0.862714,0.673882,0.661531,0.73821,0.882639,0.933455,0.987224,0.985592,0.994109,0.985526,0.931775,0.847813,0.693168,
0.516353,0.153776,0.941142,0.751566,0.814752,0.837069,0.886416,0.92,0.940858,0.926003,0.913749,0.798894,0.754932,0.729288,0.72276,
0.655377,0.153776,0.859208,0.68443,0.672085,0.741235,0.883178,0.931273,0.986946,0.985711,0.993942,0.985173,0.932128,0.852199,0.700259,
0.516353,0.150997,0.938951,0.316449,0.409317,0.483294,0.642655,0.833818,0.9444,0.935262,0.917306,0.824194,0.719939,0.522105,0.239602,
0.516353,0.150069,0.944647,0.177783,0.279995,0.382923,0.573182,0.799909,0.939067,0.93614,0.921196,0.826194,0.717708,0.459642,0.100777,
0.516353,0.149608,0.942311,0.14383,0.248211,0.358862,0.554701,0.787091,0.936122,0.934424,0.920863,0.823253,0.716181,0.442574,0.0646393,
0.516353,0.463642,0.864904,0.99978,0.999515,0.99505,0.945096,0.919909,0.951365,0.920455,0.868956,0.805366,0.950681,0.998104,0.999318,
0.516353,0.536358,0.898496,0.998572,0.997574,0.982951,0.939835,0.846182,0.879965,0.75921,0.628654,0.483879,0.677666,0.920232,0.98759,
0.516353,0.463177,0.867971,0.99978,0.999636,0.9956,0.947525,0.921091,0.952002,0.920655,0.869067,0.808896,0.950564,0.998459,0.999455,
0.516353,0.536823,0.924492,0.999121,0.998302,0.988175,0.952111,0.857273,0.868463,0.701177,0.566522,0.429277,0.661461,0.913358,0.988545,
0.516353,0.462713,0.858186,0.99967,0.999393,0.994638,0.946985,0.921091,0.951962,0.919657,0.868234,0.811132,0.949742,0.998341,0.999182,
0.516353,0.537287,0.918066,0.999121,0.998423,0.988588,0.955753,0.861364,0.86305,0.671642,0.534345,0.401271,0.653358,0.910039,0.987863,
0.655377,0.462713,0.940558,0.956818,0.914958,0.769284,0.738028,0.985182,0.99996,1,1,0.99847,0.978511,0.881949,0.931133,
0.516353,0.462252,0.877465,0.99989,0.999879,0.996838,0.954,0.925455,0.953713,0.921812,0.870568,0.81984,0.951973,0.999052,0.999727,
0.516353,0.537748,0.921718,0.999231,0.998666,0.990238,0.961419,0.867545,0.857797,0.643225,0.50339,0.373264,0.645256,0.90755,0.987863,
0.655377,0.462252,0.930919,0.950445,0.904525,0.756909,0.71496,0.983273,0.99996,0.99996,0.999889,0.996823,0.970409,0.861088,0.918178,
0.516353,0.461788,0.871038,0.99989,0.999757,0.996425,0.954539,0.926636,0.953912,0.921413,0.87079,0.824782,0.952208,0.99917,0.999727,
0.516353,0.538212,0.936761,0.999451,0.998908,0.99285,0.968973,0.875545,0.854095,0.62251,0.48016,0.350788,0.638915,0.907076,0.988681,
0.655377,0.461788,0.926683,0.94627,0.900036,0.754159,0.705113,0.982545,1,0.99996,0.999833,0.995881,0.966064,0.851606,0.910678,
0.516353,0.461324,0.893676,1,1,0.997938,0.962363,0.932182,0.955783,0.924167,0.874014,0.836197,0.955378,0.999644,1,
0.516353,0.538676,0.936469,0.999451,0.999029,0.993538,0.971671,0.879727,0.854891,0.623269,0.478826,0.345964,0.636801,0.906839,0.988681,
0.655377,0.461324,0.925515,0.944402,0.90222,0.761171,0.710104,0.983091,1,1,0.999889,0.995411,0.96489,0.854569,0.908769,
0.516353,0.460863,0.882868,1,0.999879,0.997388,0.961419,0.932727,0.955464,0.923129,0.873736,0.841257,0.955143,0.999526,0.999864,
0.655377,0.460863,0.926099,0.942973,0.906345,0.772446,0.720356,0.983909,1,1,1,0.99494,0.96489,0.861444,0.908905,
0.516353,0.460398,0.895429,1,1,0.998075,0.965601,0.936182,0.956181,0.924526,0.875403,0.850788,0.956905,0.999644,1,
0.655377,0.460398,0.927121,0.940776,0.909742,0.784271,0.731013,0.984727,1,1,1,0.994469,0.96442,0.867488,0.908496,
0.516353,0.459934,0.898934,1,1,0.998075,0.966815,0.937273,0.955862,0.924885,0.875347,0.856084,0.957609,0.999644,1,
0.655377,0.459934,0.915291,0.934732,0.909256,0.788533,0.732227,0.983545,1,1,0.999833,0.990939,0.954439,0.860851,0.898677,
0.516353,0.459473,0.891631,1,1,0.997938,0.964926,0.934909,0.95427,0.924486,0.872958,0.852554,0.958079,0.999526,1,
0.655377,0.459473,0.883307,0.923525,0.90404,0.777258,0.718872,0.978455,1,0.99996,0.998777,0.981407,0.925904,0.831694,0.870858,
0.516353,0.459009,0.8928,1,1,0.997938,0.964522,0.932364,0.952599,0.925843,0.869846,0.842904,0.960897,0.999407,1,
0.655377,0.459009,0.860961,0.914405,0.899551,0.768046,0.711723,0.974273,0.99996,0.99992,0.998055,0.973288,0.901245,0.807989,0.847539,
0.516353,0.458545,0.896743,1,1,0.997938,0.965196,0.931091,0.951485,0.927839,0.866789,0.832902,0.964655,0.999289,1,
0.655377,0.458545,0.811012,0.900231,0.892879,0.748522,0.703494,0.968273,0.999761,0.999601,0.996666,0.958225,0.858384,0.767927,0.815355,
0.655377,0.0898581,0.944647,0.82914,0.833192,0.743847,0.809659,0.896364,0.956022,0.974696,0.968712,0.921864,0.910756,0.913239,0.846311,
0.655377,0.089394,0.936907,0.825624,0.834769,0.743572,0.790233,0.874,0.948181,0.966194,0.958319,0.902448,0.886214,0.891312,0.833902,
0.655377,0.0889299,0.920403,0.805406,0.816936,0.728035,0.756644,0.84,0.939465,0.95454,0.943648,0.875147,0.855801,0.861325,0.809764,
0.655377,0.0884686,0.914269,0.794089,0.808201,0.722123,0.742075,0.819545,0.933774,0.945919,0.935367,0.863497,0.842532,0.847813,0.798036,
0.655377,0.0880045,0.912662,0.783321,0.797525,0.715798,0.733441,0.807636,0.930789,0.94069,0.932311,0.859849,0.838774,0.841294,0.787127,
0.655377,0.0875404,0.910034,0.766399,0.777144,0.701774,0.723324,0.801636,0.930749,0.939094,0.933422,0.858673,0.838891,0.834894,0.769126,
0.655377,0.087079,0.849715,0.697616,0.683489,0.627251,0.692028,0.807545,0.943286,0.946757,0.935367,0.837844,0.815524,0.793054,0.700395,
0.655377,0.0866149,0.844603,0.676739,0.659105,0.604702,0.683799,0.807273,0.944241,0.946238,0.937701,0.839021,0.814584,0.784402,0.681713,
0.655377,0.0861508,0.817,0.636304,0.610579,0.557267,0.667206,0.810727,0.948062,0.947076,0.937868,0.830195,0.799202,0.758682,0.645166,
0.655377,0.0856895,0.85103,0.646193,0.625743,0.569916,0.66923,0.806727,0.944201,0.945161,0.943537,0.845375,0.81705,0.775157,0.657575,
0.655377,0.0852254,0.793778,0.583013,0.549921,0.491544,0.642115,0.812091,0.949375,0.944881,0.936701,0.817722,0.776538,0.722532,0.597982,
0.655377,0.0847613,0.766175,0.575102,0.539488,0.480682,0.634291,0.811636,0.947982,0.94113,0.928976,0.800659,0.759746,0.714472,0.590618,
0.655377,0.0843,0.790419,0.578618,0.54337,0.485357,0.635505,0.811364,0.946908,0.94105,0.931922,0.805484,0.765383,0.722295,0.599073,
0.655377,0.0838359,0.901271,0.68454,0.662865,0.616527,0.711992,0.842182,0.95642,0.959808,0.959264,0.877618,0.854627,0.840109,0.72917,
0.516353,0.458083,0.892216,1,1,0.998213,0.967085,0.932818,0.952201,0.926562,0.8659,0.825841,0.966534,0.999052,1,
0.655377,0.458083,0.77523,0.889682,0.887541,0.737935,0.709564,0.966091,0.999602,0.999361,0.995776,0.949047,0.834312,0.748133,0.800355,
0.516353,0.457619,0.891923,1,1,0.99835,0.970592,0.935364,0.953634,0.923728,0.866122,0.821958,0.967003,0.998933,1,
0.655377,0.457619,0.79962,0.890671,0.888026,0.74646,0.72211,0.968818,0.999801,0.99988,0.99661,0.954695,0.847933,0.760934,0.809219,
0.516353,0.457155,0.887542,1,1,0.996975,0.968029,0.930818,0.952281,0.920734,0.863121,0.815486,0.964185,0.998815,1,
0.655377,0.457155,0.792756,0.885617,0.885115,0.74371,0.733441,0.969818,0.999761,0.99996,0.996554,0.953636,0.845467,0.759038,0.809355,
0.516353,0.456694,0.890025,1,1,0.99615,0.96668,0.928909,0.951286,0.918459,0.859898,0.810544,0.962306,0.998933,1,
0.655377,0.456694,0.782825,0.879574,0.881475,0.738897,0.744368,0.970818,0.999761,1,0.996443,0.952577,0.843001,0.756074,0.809219,
0.516353,0.45623,0.897765,1,1,0.995738,0.966275,0.928273,0.95049,0.916584,0.85673,0.80666,0.960897,0.998933,1,
0.655377,0.45623,0.804294,0.879793,0.881718,0.744397,0.758802,0.973909,0.99992,1,0.997221,0.956931,0.854744,0.766505,0.820537,
0.516353,0.455766,0.898496,1,1,0.995188,0.964117,0.927,0.949495,0.914189,0.853229,0.802424,0.958314,0.998815,1,
0.655377,0.455766,0.800935,0.8743,0.878078,0.739722,0.768515,0.975091,0.99992,1,0.997277,0.95646,0.854861,0.764253,0.822037,
0.655377,0.0805927,0.925661,0.755741,0.707267,0.624777,0.526642,0.664636,0.839967,0.837797,0.79671,0.488586,0.568577,0.748015,0.720715,
0.655377,0.0796673,0.92902,0.725964,0.686279,0.599203,0.493323,0.643273,0.834514,0.833686,0.784373,0.487409,0.550963,0.732014,0.691122,
0.516353,0.455304,0.898204,1,1,0.994775,0.962094,0.925909,0.948659,0.912073,0.850228,0.798776,0.955496,0.998578,1,
0.655377,0.455304,0.788959,0.866828,0.872377,0.73051,0.774315,0.975364,0.999881,1,0.997055,0.95446,0.852043,0.757141,0.818628,
0.516353,0.45484,0.898058,1,1,0.994363,0.960745,0.925455,0.94834,0.910437,0.848116,0.795834,0.95303,0.998341,1,
0.655377,0.45484,0.791442,0.862982,0.868009,0.726385,0.780116,0.976455,0.99996,1,0.997221,0.953871,0.854157,0.755363,0.817128,
0.516353,0.454376,0.897765,1,1,0.99395,0.96034,0.926,0.948579,0.909599,0.847227,0.793834,0.951151,0.998222,1,
0.655377,0.454376,0.788521,0.858147,0.862065,0.720473,0.782814,0.977182,0.99996,1,0.997277,0.951636,0.854039,0.751689,0.809764,
0.516353,0.453915,0.898496,1,1,0.993538,0.961149,0.927636,0.949415,0.909599,0.84756,0.79301,0.950329,0.998104,1,
0.655377,0.453915,0.789543,0.853203,0.855999,0.716623,0.785512,0.978818,1,1,0.997555,0.949165,0.854509,0.750267,0.800082,
0.516353,0.453451,0.898788,1,1,0.992988,0.962363,0.929636,0.95049,0.910158,0.848783,0.793128,0.949977,0.997985,1,
0.655377,0.453451,0.788959,0.84694,0.849327,0.712498,0.787266,0.980364,1,1,0.997721,0.946223,0.854392,0.748726,0.787809,
